GENEID,baseMean,log2FoldChange,lfcSE,pvalue,padj,SYMBOL
ENSMUSG00000025938,58.0310870734855,-1.88568169274424,0.304681002995493,7.86534709662819e-11,3.94102209942985e-10,Slco5a1
ENSMUSG00000025931,238.809117813268,1.18010278518001,0.144991686434611,1.04378785810903e-16,7.38760892940591e-16,Paqr8
ENSMUSG00000067750,9.1931077367701,-1.02885632928426,1.67395341941396,0.0223370608741871,0.0408267903670171,Khdc1a
ENSMUSG00000028033,402.503734655367,1.7920007769391,0.136928013966268,7.07442339945774e-40,1.08683794592458e-38,Kcnq5
ENSMUSG00000026158,364.898814840067,-2.24833087824359,0.125732386936847,1.62782003766798e-72,4.65287716454895e-71,Ogfrl1
ENSMUSG00000026153,115.417047115517,2.48815806219165,0.193857361031366,1.18498543039424e-38,1.76142204529404e-37,Fam135a
ENSMUSG00000042182,42.0207925393191,1.69347522209511,0.316653192715149,1.27620477683009e-08,5.35291276614409e-08,Bend6
ENSMUSG00000026131,1533.25525900639,3.94890528842569,0.112262742251771,2.82289866334437e-272,4.22837647861333e-270,Dst
ENSMUSG00000050122,31.331349544624,2.14606099765131,0.410502155985747,2.16990514308644e-08,8.90249731867278e-08,Vwa3b
ENSMUSG00000037138,5217.64711961969,1.50651252820974,0.0647121207152244,9.83152489361789e-121,5.26307542243228e-119,Aff3
ENSMUSG00000026077,118.237265721915,2.49698740178339,0.347811395857152,1.21737520399117e-13,7.36476540884442e-13,Npas2
ENSMUSG00000003134,857.178019372643,-2.71123267329789,0.0923090932687795,1.29538707003071e-190,1.1087659218098e-188,Tbc1d8
ENSMUSG00000026072,255.646855681578,3.63173411964457,0.242634561011471,2.57185392738269e-51,5.09076753249904e-50,Il1r1
ENSMUSG00000070942,858.187366264229,1.37393410586032,0.0998341222731284,1.03969042069478e-43,1.74717339520855e-42,Il1rl2
ENSMUSG00000026069,338.194084560611,3.33781444812355,0.160942387446291,2.29485682449775e-96,9.26147140207927e-95,Il1rl1
ENSMUSG00000041907,66.4591913303801,3.37436995995628,0.312694486656753,4.86337997517827e-28,5.46621452044207e-27,Gpr45
ENSMUSG00000008136,954.155809507759,-1.86009614938398,0.0823030599554058,4.376545391768e-114,2.17820524322562e-112,Fhl2
ENSMUSG00000026051,2.37709428726935,2.81936178637948,4.35634178148334,0.00725994191422478,0.0147144646291691,1500015O10Rik
ENSMUSG00000026042,5.11837840988075,4.06265265353259,1.32146408153344,0.000274718636881836,0.000706199162598225,Col5a2
ENSMUSG00000041144,8.02487518816162,2.24549334796566,1.27381009840369,0.00840050881480269,0.0167665760816139,Dnah7b
ENSMUSG00000043629,357.228136548461,3.76558154708112,0.152586286068312,2.64715310663376e-135,1.57394469828782e-133,1700019D03Rik
ENSMUSG00000026100,3.81638901290802,5.43231389788336,2.86774700117124,0.000549492926458828,0.0013478193683476,Mstn
ENSMUSG00000096141,73.0399745660069,3.57245644634685,0.486430284447183,4.70739300271396e-14,2.91230215235418e-13,Dnah7a
ENSMUSG00000073678,1758.1533006043,1.07288554786905,0.0789910546895875,1.53604648705874e-42,2.52677214101385e-41,Pgap1
ENSMUSG00000038349,498.847263484479,2.34964061194761,0.123233672499813,4.72878133051581e-82,1.59793829862853e-80,Plcl1
ENSMUSG00000038331,4.66131006343373,-1.74036565191244,1.77984964792012,0.0182034756807948,0.0339894215696297,Satb2
ENSMUSG00000041075,30.296078087074,-1.41716020159153,0.437162736562201,0.000196517378097327,0.000515899513987221,Fzd7
ENSMUSG00000067336,508.902671137186,1.75291724460721,0.104966105672407,1.95822251904189e-63,4.81154422738716e-62,Bmpr2
ENSMUSG00000026018,314.891577204668,2.27672498188951,0.134853502658238,6.17816705656844e-65,1.5548220744301e-63,Ica1l
ENSMUSG00000026017,538.788508497494,1.16023134889572,0.104222369790054,3.0575986880763e-29,3.56254841906152e-28,Carf
ENSMUSG00000026011,30267.0314111605,1.09335932102084,0.0512296528054696,5.50704947006827e-102,2.36985681339015e-100,Ctla4
ENSMUSG00000025969,526.359289594578,-1.33066740715203,0.0963912971411212,4.33451436735332e-44,7.34744992542221e-43,Nrp2
ENSMUSG00000027520,48.8604914813255,1.22735127463545,0.350520997005407,0.000102548592389595,0.000280263503902652,Zdbf2
ENSMUSG00000025964,527.806431263911,-1.99510488691764,0.103203296267111,4.93412881832208e-84,1.71188994948377e-82,Adam23
ENSMUSG00000015222,108.06407563771,2.21929742468119,0.243511750140286,8.58310492345788e-21,7.31042145968435e-20,Map2
ENSMUSG00000025997,10154.6844890864,3.60261806585376,0.0655198738157784,0,0,Ikzf2
ENSMUSG00000026193,23.9211664713401,-3.08657650047014,0.540210938321278,9.21634895062745e-10,4.24644436417848e-09,Fn1
ENSMUSG00000039395,142.333843251334,-1.07291550420435,0.184136773825884,1.62250129240571e-09,7.34107613508456e-09,Mreg
ENSMUSG00000026180,9.91441656615965,-4.08039963536924,0.949750373667627,4.11519742792221e-06,1.33945978964004e-05,Cxcr2
ENSMUSG00000026177,188.678274471244,-2.32705084663084,0.213225430213464,1.42855993827849e-28,1.64115831257391e-27,Slc11a1
ENSMUSG00000026170,407.021700937899,-2.81294170518152,0.141586656655753,1.56346037168514e-88,5.75782167142107e-87,Cyp27a1
ENSMUSG00000026167,199.102429960438,2.2460400643812,0.527641178573295,4.31861459829524e-06,1.4024469087397e-05,Wnt10a
ENSMUSG00000026203,1114.78208295686,1.79312457529166,0.0898761033185643,1.29574355559674e-89,4.80597454978239e-88,Dnajb2
ENSMUSG00000026204,21.1111218237826,1.14249413578874,0.511836117241692,0.00540551894102697,0.0112321160548644,Ptprn
ENSMUSG00000026207,19.8006594927946,2.94914649140943,0.570198847817748,1.94456038752873e-08,8.01385230606417e-08,Speg
ENSMUSG00000006576,5.34957847394914,2.14549793268197,3.21126643395633,0.00938327983078071,0.0185169411203321,Slc4a3
ENSMUSG00000032908,72.5347223914529,2.80331181876801,0.298914962055701,7.4786345870216e-22,6.672518304503e-21,Sgpp2
ENSMUSG00000012187,5.95562351908552,1.82922676852676,1.25562992405374,0.00972207220787179,0.0191442852805242,Mogat1
ENSMUSG00000032883,482.000741735136,2.92720288470109,0.156774951310464,1.62526790992445e-78,5.16702520424552e-77,Acsl3
ENSMUSG00000079470,557.358890093069,2.83279146980388,0.138902843144752,4.04660157347082e-93,1.57201893544959e-91,Utp14b
ENSMUSG00000050711,25.2972853153217,5.4001655851045,0.857452809431732,2.97574581223401e-10,1.43074593404264e-09,Scg2
ENSMUSG00000043230,114.416726726497,3.87699064193153,0.313248317607786,2.57927492515383e-36,3.64609299310766e-35,Fam124b
ENSMUSG00000067158,21.8362483414261,1.07286634143269,0.486074967182462,0.00635976202188442,0.0130152880684335,Col4a4
ENSMUSG00000026163,2.80038561424464,4.13283729434356,2.75581407093028,0.00210635365646527,0.00470335620121923,Sphkap
ENSMUSG00000045658,146.105388353796,-3.11772794428942,0.247862120560992,3.56523265727985e-37,5.14728399769282e-36,Pid1
ENSMUSG00000026220,2.59052812039399,-4.0481534709122,3.40094798603058,0.00377741180992503,0.00805978923092894,Slc16a14
ENSMUSG00000026222,40655.267952588,-1.01482596588629,0.0379760328312209,1.34426828270557e-157,9.22511511365084e-156,Sp100
ENSMUSG00000026237,2.56680408857785,4.3433968059724,3.09481248757108,0.00258953032827786,0.00567980002979406,Nmur1
ENSMUSG00000026247,35.2078425775467,4.4455075285214,0.517813722417245,2.13041202291108e-18,1.62445220229607e-17,Ecel1
ENSMUSG00000036480,3.80644248177524,-3.60004971521684,2.01814080362996,0.00243916203262182,0.00537824007702514,Prss56
ENSMUSG00000090124,28.6038684797231,-2.46132161213572,0.534005363826292,4.06315395048124e-07,1.47028599862013e-06,Ugt1a7c
ENSMUSG00000044337,4.75599494047707,-2.22128951664414,1.22778041281174,0.00471118599144692,0.00989762041466757,Ackr3
ENSMUSG00000034353,525.401977565805,1.73964502546301,0.139017558405329,1.00727383499969e-36,1.43825039428279e-35,Ramp1
ENSMUSG00000047443,25.2572364154233,-1.17227818981759,0.464575373543772,0.00245129299423417,0.00540269415169496,Fam132b
ENSMUSG00000055866,477.087592769304,1.92341795291376,0.126630461075513,5.08676806489502e-53,1.03991696738759e-51,Per2
ENSMUSG00000007805,7.08077739775694,4.40568143279295,1.16812140577013,4.19874468142248e-05,0.000121036352048852,Twist2
ENSMUSG00000014602,8.21166563723785,-1.57809636040325,0.892215671052802,0.00757029277376632,0.0152679985538234,Kif1a
